session_id,entity_id,entity_type,if_risk_score,label,anomaly_type,is_cold_start
4717809fd4c7,dev_ab5f9888,edge_device,0.14388008446955247,normal,none,0
336b7cd3bc8d,dev_09c9cb1b,edge_device,0.14387827951477378,normal,none,0
1cc85443fad1,dev_09c9cb1b,edge_device,0.14387639004115158,normal,none,0
88ff0cdc490e,dev_a5ce7ffe,edge_device,0.14384815360491165,normal,none,0
deae441729e6,dev_09c9cb1b,edge_device,0.1438351830497299,normal,none,0
f07ff576657e,dev_a5ce7ffe,edge_device,0.14383492306428974,normal,none,0
4fdb3cb11f18,dev_1428c6b5,edge_device,0.14382674391854877,normal,none,0
9a8ed71f1b3a,dev_a5ce7ffe,edge_device,0.14380953980681535,normal,none,0
93d73e42aa76,dev_09c9cb1b,edge_device,0.14379560630345298,normal,none,0
27467849866e,dev_1428c6b5,edge_device,0.14376954120971092,normal,none,0
566c3066fb1a,user_df0bfbcc,user,0.14369097468105338,normal,none,0
89fceb36d867,dev_09c9cb1b,edge_device,0.14368461896668433,normal,none,0
eac921bf31a2,dev_ab5f9888,edge_device,0.14367599981797624,normal,none,0
f0db07e4a6f0,dev_ab5f9888,edge_device,0.14364265089002667,normal,none,0
55ff4cfb1033,svc_557cd228,service_account,0.14358897747593802,normal,none,0
8d6f8c47532c,dev_ab5f9888,edge_device,0.14357495802965808,normal,none,0
7fba1a2f2c48,dev_09c9cb1b,edge_device,0.14357157329716133,normal,none,0
d72638a2a57e,dev_ab5f9888,edge_device,0.14355702192184258,normal,none,0
9904c60cf586,dev_a5ce7ffe,edge_device,0.14352655975167666,normal,none,0
8428a0f1bd10,dev_a5ce7ffe,edge_device,0.14351908657120685,normal,none,0
cfb724c21b2e,dev_a5ce7ffe,edge_device,0.1435061801671977,normal,none,0
c998fe4e4589,svc_2f8c9b0e,service_account,0.14350594928541785,normal,none,0
0207cf5ad2d4,svc_557cd228,service_account,0.1435007156236081,normal,none,0
96b8c5589276,dev_a5ce7ffe,edge_device,0.1434926867816458,normal,none,0
60759e5f34b5,dev_ab5f9888,edge_device,0.1434862650957757,normal,none,0
3466f319cd4f,dev_1428c6b5,edge_device,0.14347777251299468,normal,none,0
b13abef4a775,dev_a5ce7ffe,edge_device,0.14347546529944188,normal,none,0
e7d5940eddd7,dev_1428c6b5,edge_device,0.14347443244219035,normal,none,0
ac456220733f,dev_1428c6b5,edge_device,0.14345879478391474,normal,none,0
0cc117ba208d,dev_09c9cb1b,edge_device,0.14340226422650965,normal,none,0
aabfdfe9a4af,dev_1428c6b5,edge_device,0.1433968013711648,normal,none,0
701c47979430,dev_1428c6b5,edge_device,0.1433413851663862,normal,none,0
e66fd944b996,dev_09c9cb1b,edge_device,0.14334083176205106,normal,none,0
6a15e315fc5f,dev_a5ce7ffe,edge_device,0.14333672619038895,normal,none,0
1238dd0c43b8,dev_1428c6b5,edge_device,0.14332428572317316,normal,none,0
936391cd1014,dev_ab5f9888,edge_device,0.14330300664212614,normal,none,0
2150785bbedc,dev_5db0d72f,edge_device,0.14329324153506923,normal,none,0
95fb800c64e0,dev_5db0d72f,edge_device,0.1432901224059043,normal,none,0
1c2d8782db68,dev_ab5f9888,edge_device,0.14328180264733942,normal,none,0
991e307556d3,dev_ab5f9888,edge_device,0.14324835856416782,normal,none,0
436651f5586b,dev_1428c6b5,edge_device,0.14324749447809523,normal,none,0
326bad285e62,dev_09c9cb1b,edge_device,0.14324749447809523,normal,none,0
1ee9b2f74d8a,dev_09c9cb1b,edge_device,0.14324345406166122,normal,none,0
fe15fd53b933,dev_52556f96,edge_device,0.14321480820102145,normal,none,0
9e24c35afbee,dev_ab5f9888,edge_device,0.14318854375037193,normal,none,0
cd65f5bdb185,svc_c0fa647c,service_account,0.14315286917700001,normal,none,0
cc20b36c1f14,dev_a5ce7ffe,edge_device,0.14311722082357944,normal,none,0
a70b5b77964b,dev_5db0d72f,edge_device,0.14310434434019206,normal,none,0
e068edf01665,dev_1428c6b5,edge_device,0.14310329373765834,normal,none,0
acd0da7f9434,user_df0bfbcc,user,0.1431031409383259,normal,none,0
4f6bf47609b8,dev_09c9cb1b,edge_device,0.14307348812377138,normal,none,0
67e95f43fd90,dev_a5ce7ffe,edge_device,0.14305185381985916,normal,none,0
24b09bb82d24,svc_2f8c9b0e,service_account,0.1430360701916089,normal,none,0
d220791c6578,dev_ab5f9888,edge_device,0.14298130232143905,normal,none,0
f1dcd7ed6f2d,dev_52556f96,edge_device,0.14296833311871174,normal,none,0
c866283ad369,dev_180f6880,edge_device,0.14293301450304938,normal,none,0
0211024de41b,dev_ab5f9888,edge_device,0.1429273425483389,normal,none,0
7a46e86658d5,dev_52556f96,edge_device,0.14292529971994308,normal,none,0
cf8ea8787591,dev_a5ce7ffe,edge_device,0.1429250479214791,normal,none,0
512ddfd2b371,svc_8e47b6dc,service_account,0.14290694843313426,normal,none,0
ad030107d031,dev_09c9cb1b,edge_device,0.14288872192616325,normal,none,0
9ef4fda83c6f,dev_a5ce7ffe,edge_device,0.14288699527190188,normal,none,0
35e754fb00b8,dev_52556f96,edge_device,0.1428746008942846,normal,none,0
d7cae9891069,svc_8e47b6dc,service_account,0.1428717206294923,normal,none,0
b23e3072b43f,svc_2f8c9b0e,service_account,0.1428673792012993,normal,none,0
332f9dc90b10,dev_09c9cb1b,edge_device,0.142844621942265,normal,none,0
ee7fe1ecee97,dev_ab5f9888,edge_device,0.14282371129582988,normal,none,0
1b541e0e9394,dev_1428c6b5,edge_device,0.14280934850253688,normal,none,0
b6700e8a1c30,dev_1428c6b5,edge_device,0.14280766247417112,normal,none,0
6d78681c8c60,dev_09c9cb1b,edge_device,0.14279831882002386,normal,none,0
3834c50b6fb7,dev_a5ce7ffe,edge_device,0.14276494120140604,normal,none,0
37f8f01b638a,dev_09c9cb1b,edge_device,0.14276085740921693,normal,none,0
3be57b0d385c,dev_a5ce7ffe,edge_device,0.14275973365521138,normal,none,0
d933be3362c7,dev_a5ce7ffe,edge_device,0.14274243125095148,normal,none,0
e0d3221b429e,dev_1428c6b5,edge_device,0.1427404168634965,normal,none,0
4a5b7ebbe26a,dev_52556f96,edge_device,0.14272781835605966,normal,none,0
669e7e686d4d,svc_8e47b6dc,service_account,0.14272781835605966,normal,none,0
b5768986708c,dev_52556f96,edge_device,0.14272644091258874,normal,none,0
fcc2ea3e03fe,dev_1428c6b5,edge_device,0.14272314889763432,normal,none,0
d6699190a1a7,dev_09c9cb1b,edge_device,0.14269496861075698,normal,none,0
d25eed20ac80,dev_ab5f9888,edge_device,0.1426861631091279,normal,none,0
62e4699c7867,dev_1428c6b5,edge_device,0.1426854624253003,normal,none,0
3a49c1ed8d74,user_70658c5a,user,0.1426755569032306,normal,none,0
dfffab27dbc9,dev_52556f96,edge_device,0.1426593261085008,normal,none,0
8d312b4ba1a4,dev_09c9cb1b,edge_device,0.14265867003270902,normal,none,0
13499a4d2c55,dev_a5ce7ffe,edge_device,0.1426486738207144,normal,none,0
c64873db0dbb,dev_09c9cb1b,edge_device,0.14263844773172965,normal,none,0
98fa08024075,dev_a5ce7ffe,edge_device,0.14261015149589923,normal,none,0
33df9ad341e3,svc_557cd228,service_account,0.1426049157303856,normal,none,0
954ce657c4b3,dev_a5ce7ffe,edge_device,0.1426029095210152,normal,none,0
cf78145b2174,dev_52556f96,edge_device,0.14259405422504035,normal,none,0
b82d826916c0,dev_1428c6b5,edge_device,0.14257081645294833,normal,none,0
75d8b8301127,dev_180f6880,edge_device,0.14257052178521515,normal,none,0
a23f4704d133,dev_ab5f9888,edge_device,0.14255775979632435,normal,none,0
98324f09afa7,dev_a5ce7ffe,edge_device,0.1425355133466488,normal,none,0
905facaf32a2,dev_180f6880,edge_device,0.14250683692187607,normal,none,0
89a3b3b53a4e,dev_5db0d72f,edge_device,0.1424975271106839,normal,none,0
9e9bb0d24b44,dev_ab5f9888,edge_device,0.1424975271106839,normal,none,0
093f29aa4975,dev_a5ce7ffe,edge_device,0.1424889989274762,normal,none,0
b310387f4851,user_471233c5,user,0.14247494698289362,normal,none,0
96832a547ce6,dev_5db0d72f,edge_device,0.14243108910867444,normal,none,0
e4df3ae76433,dev_a5ce7ffe,edge_device,0.14242697948397032,normal,none,0
467bf00a1f2b,dev_1428c6b5,edge_device,0.14240673388397346,normal,none,0
10712421d0f4,dev_a5ce7ffe,edge_device,0.1423988161824076,normal,none,0
d7282114c4eb,svc_2f8c9b0e,service_account,0.14238284965361644,normal,none,0
a2a19707ec78,dev_ab5f9888,edge_device,0.14237592653784756,normal,none,0
f3d4eb3fedb1,dev_09c9cb1b,edge_device,0.14237454285829437,normal,none,0
3a4a730b01d9,dev_09c9cb1b,edge_device,0.1423456486407993,normal,none,0
39a6ee98550e,dev_a5ce7ffe,edge_device,0.14234314574010398,normal,none,0
129cd9f8021f,user_70658c5a,user,0.1423335412039413,normal,none,0
62bacc0a53a1,dev_1428c6b5,edge_device,0.14233249737126089,normal,none,0
8b133db06759,dev_52556f96,edge_device,0.14231389170811562,normal,none,0
ad3d420d7bff,dev_ab5f9888,edge_device,0.14230553434565857,normal,none,0
ce897efcf04f,dev_1428c6b5,edge_device,0.14227582078399928,normal,none,0
cfd6dfcf3b6d,dev_1428c6b5,edge_device,0.14226320457323835,normal,none,0
8043d56a946d,dev_a5ce7ffe,edge_device,0.14225784814771195,normal,none,0
81929a2d0c4a,dev_ab5f9888,edge_device,0.14225715122829546,normal,none,0
6b9d976367a6,dev_52556f96,edge_device,0.14225368878573452,normal,none,0
8bc966c3d3d7,dev_1428c6b5,edge_device,0.14219405678821637,normal,none,0
cc67ed6b0425,dev_180f6880,edge_device,0.14219015348823888,normal,none,0
32c3221b7ac8,user_1a61615c,user,0.14218860166246244,normal,none,0
6589a1f4484f,user_df0bfbcc,user,0.14216725291508855,normal,none,0
a95b2672d082,dev_09c9cb1b,edge_device,0.14216550497740954,normal,none,0
81bc782f6e23,user_1a61615c,user,0.1421493052292013,normal,none,0
426b8af3d94b,user_d8a3b805,user,0.14213474356349534,normal,none,0
7843da96c1b2,dev_a5ce7ffe,edge_device,0.14212817704252204,normal,none,0
482da4842960,user_1a61615c,user,0.1421192275771656,normal,none,0
79662f63dd65,dev_52556f96,edge_device,0.1420920219804994,normal,none,0
66d32e767c00,dev_a5ce7ffe,edge_device,0.14206782676890858,normal,none,0
ee830f8c1bd8,dev_a5ce7ffe,edge_device,0.14205647528411866,normal,none,0
eda6cd1f7a51,dev_1428c6b5,edge_device,0.14205056704123606,normal,none,0
762fce30e5a1,dev_1428c6b5,edge_device,0.14204083684957017,normal,none,0
b85acd72e439,user_1a61615c,user,0.1420250860418219,normal,none,0
939d3b44c958,dev_a5ce7ffe,edge_device,0.14199917829701794,normal,none,0
a76ea8d6aa0d,svc_8e47b6dc,service_account,0.14199487659257695,normal,none,0
c0949b3996eb,svc_8e47b6dc,service_account,0.14199180638167788,normal,none,0
dd4a866c34d7,dev_09c9cb1b,edge_device,0.14197612175207863,normal,none,0
cbf9990baf05,dev_09c9cb1b,edge_device,0.14197449014157396,normal,none,0
10daa58495d6,dev_09c9cb1b,edge_device,0.14196088601523946,normal,none,0
a3f8e8dce5a6,svc_557cd228,service_account,0.14195879453939597,normal,none,0
1b93e3e272f7,dev_09c9cb1b,edge_device,0.1419472447174127,normal,none,0
fc0337ccf9b0,svc_8e47b6dc,service_account,0.14193866736667782,normal,none,0
64e83f65d15b,svc_8e47b6dc,service_account,0.14193426180801477,normal,none,0
5b42993871c5,dev_52556f96,edge_device,0.14190202945463407,normal,none,0
771e9b3bd2cd,svc_2f8c9b0e,service_account,0.14188866744664622,normal,none,0
9857f5b0e920,dev_52556f96,edge_device,0.14188361342472336,normal,none,0
668084a492c8,dev_a5ce7ffe,edge_device,0.1418645265397764,normal,none,0
5a5848e80889,user_850ca2b6,user,0.14185677922039588,normal,none,0
6277028b409e,dev_5db0d72f,edge_device,0.1418541808611652,normal,none,0
e5a9741d19fb,dev_1428c6b5,edge_device,0.14183727998007714,normal,none,0
b08cb73248f5,dev_ab5f9888,edge_device,0.1418301490553346,normal,none,0
4b70be89a1a1,dev_ab5f9888,edge_device,0.1418301490553346,normal,none,0
c17b7a85cf28,dev_52556f96,edge_device,0.14177625753647544,normal,none,0
7aefb9a455bc,dev_a5ce7ffe,edge_device,0.14173607283237294,normal,none,0
a67ce95f82dd,svc_c0fa647c,service_account,0.1417346231963303,normal,none,0
cc756d9d9f66,dev_1428c6b5,edge_device,0.14173005267647729,normal,none,0
2863a3087777,dev_1428c6b5,edge_device,0.14171722268320486,normal,none,0
b69f8d209fd8,dev_a5ce7ffe,edge_device,0.1416855112849944,normal,none,0
74c07972b192,dev_09c9cb1b,edge_device,0.14168090399492214,normal,none,0
72648eda6a4e,svc_557cd228,service_account,0.14167573850359302,normal,none,0
3f212a67c65e,svc_c0fa647c,service_account,0.14166477347323678,normal,none,0
424442f59f98,dev_09c9cb1b,edge_device,0.14163016986473753,normal,none,0
421469eec297,dev_09c9cb1b,edge_device,0.1416019777024755,normal,none,0
2020b1695ede,svc_c0fa647c,service_account,0.1415895693074669,normal,none,0
66af25705733,svc_557cd228,service_account,0.1415737638609445,normal,none,0
7335ee06747c,dev_1428c6b5,edge_device,0.14155135477051972,normal,none,0
9f5ed1c7c849,dev_09c9cb1b,edge_device,0.14153909072452467,normal,none,0
c93b982731ff,dev_09c9cb1b,edge_device,0.1414980188487517,normal,none,0
94cbad2489e1,dev_09c9cb1b,edge_device,0.14149780412732368,normal,none,0
be5c85938612,dev_1428c6b5,edge_device,0.14149477635070395,normal,none,0
66620feb9ede,dev_ab5f9888,edge_device,0.1414789773141916,normal,none,0
bab5a7009adc,dev_52556f96,edge_device,0.1414513341186536,normal,none,0
628b9c90470e,dev_a5ce7ffe,edge_device,0.1414439545842574,normal,none,0
91953ee0e9c1,dev_09c9cb1b,edge_device,0.1414439545842574,normal,none,0
b3d70b518717,dev_ab5f9888,edge_device,0.14143350006909988,normal,none,0
b6228ef63e80,svc_557cd228,service_account,0.1414325215391313,normal,none,0
d1425482452c,dev_a5ce7ffe,edge_device,0.1413913627296886,normal,none,0
44570d53bfce,dev_09c9cb1b,edge_device,0.14138651408873926,normal,none,0
3cfbb319b9dd,user_df0bfbcc,user,0.1413826649646574,normal,none,0
da1e5d300b80,dev_a5ce7ffe,edge_device,0.14136975510228428,normal,none,0
b326f8a311f2,svc_2f8c9b0e,service_account,0.14136221085405348,normal,none,0
c891138bd33e,dev_a5ce7ffe,edge_device,0.1413591249053212,normal,none,0
7e3903b7d495,dev_3d8da41d,edge_device,0.14134377857429944,normal,none,0
59712cb3497f,dev_52556f96,edge_device,0.14133290086931216,normal,none,0
f985fd3f78fc,svc_c0fa647c,service_account,0.14132619724804008,normal,none,0
f16df670f35d,svc_c0fa647c,service_account,0.14131642855950127,normal,none,0
a80b936a9b53,svc_c0fa647c,service_account,0.14131182657865687,normal,none,0
deb235d3664c,dev_1428c6b5,edge_device,0.14129435186802553,normal,none,0
4197c30f7d38,dev_a5ce7ffe,edge_device,0.1412910066511713,normal,none,0
0bc6e161648b,dev_1428c6b5,edge_device,0.14128526253975773,normal,none,0
f369cd4209dd,dev_a5ce7ffe,edge_device,0.14127591954117472,normal,none,0
28c4002892a8,dev_1428c6b5,edge_device,0.14127130456207407,normal,none,0
c3090cedb2b6,dev_1428c6b5,edge_device,0.14127062088246636,normal,none,0
f911a1e11231,dev_52556f96,edge_device,0.14126705696727973,normal,none,0
18b1634f4c09,dev_1428c6b5,edge_device,0.14126579845830511,normal,none,0
32f79d870c36,dev_1428c6b5,edge_device,0.1412613707758913,normal,none,0
af209f6c6d52,svc_c0fa647c,service_account,0.1412219151419667,normal,none,0
22df8f39b2bd,dev_52556f96,edge_device,0.14120382036042486,normal,none,0
839546bc13a6,dev_09c9cb1b,edge_device,0.14118034185626258,normal,none,0
8b6662364520,dev_a5ce7ffe,edge_device,0.14117257055058965,normal,none,0
3dd4651b73c9,user_3880f310,user,0.1411587027523472,normal,none,0
3e28d681e07e,dev_1428c6b5,edge_device,0.14113317153608618,normal,none,0
d0f8465af117,dev_1428c6b5,edge_device,0.14112966105866454,normal,none,0
9461928b4f17,dev_a5ce7ffe,edge_device,0.14112924589583595,normal,none,0
aaccfa1775d3,user_5d08b4fd,user,0.1411234736727258,normal,none,0
f383d117098c,dev_a5ce7ffe,edge_device,0.14112156089627562,normal,none,0
177e6c9b4c57,dev_1428c6b5,edge_device,0.1411104208604838,normal,none,0
398a7512ce13,svc_c0fa647c,service_account,0.14109540901668693,normal,none,0
20db6915251e,dev_1428c6b5,edge_device,0.14108329788911378,normal,none,0
75081b17b40e,user_9f48adab,user,0.141069911406006,normal,none,0
9aa1353c38af,user_ff26c9ec,user,0.1410436655523928,normal,none,0
631f96314c9e,dev_52556f96,edge_device,0.14103043511491947,normal,none,0
fd2b9a137131,dev_a5ce7ffe,edge_device,0.14101924329029317,normal,none,0
68cb9d6e1911,dev_52556f96,edge_device,0.1410175212618065,normal,none,0
86f81c2cbdf8,user_3880f310,user,0.14100155897012887,normal,none,0
f9d747f97c64,dev_52556f96,edge_device,0.1409989388836343,normal,none,0
e1034072519e,svc_8e47b6dc,service_account,0.14098454563406174,normal,none,0
3bed6403818f,dev_09c9cb1b,edge_device,0.1409680067658654,normal,none,0
8043d61be7b5,dev_1428c6b5,edge_device,0.1409638462903058,normal,none,0
41a3c1fabb9e,svc_8e47b6dc,service_account,0.14094899697776458,normal,none,0
5da164971a05,dev_52556f96,edge_device,0.14093276557333542,normal,none,0
49893f7b1e05,dev_a5ce7ffe,edge_device,0.14091975580275617,normal,none,0
69d4049bcf13,dev_a5ce7ffe,edge_device,0.14089619979275175,normal,none,0
264ae1494527,user_df0bfbcc,user,0.14089431021685345,normal,none,0
d170081922d0,dev_1428c6b5,edge_device,0.1408729656486344,normal,none,0
7c6e37d6d285,dev_52556f96,edge_device,0.14084761019696226,normal,none,0
f570fc0ae82b,dev_1428c6b5,edge_device,0.14081959804801975,normal,none,0
233ac2126e54,svc_c0fa647c,service_account,0.1408010257115482,normal,none,0
ba264211163a,dev_a5ce7ffe,edge_device,0.1407833761236264,normal,none,0
057069995601,dev_1428c6b5,edge_device,0.14078251639447006,normal,none,0
84d59b6bc6f7,dev_a5ce7ffe,edge_device,0.14076584270519607,normal,none,0
706a21d31292,dev_1428c6b5,edge_device,0.14072629329393027,normal,none,0
bf59804c3e66,dev_a5ce7ffe,edge_device,0.14071733516862572,normal,none,0
540db613af51,svc_c0fa647c,service_account,0.14070137074743824,normal,none,0
507bd0bbb330,dev_ab5f9888,edge_device,0.14068427401067335,normal,none,0
d300b9d7fd05,svc_2f8c9b0e,service_account,0.14067205744401978,normal,none,0
0e2e37946ef8,dev_a5ce7ffe,edge_device,0.1406542020513917,normal,none,0
3febdc5cfc6c,svc_c0fa647c,service_account,0.14063841478339786,normal,none,0
1b0738b35c86,dev_1428c6b5,edge_device,0.14062921523306962,normal,none,0
5ec37482e4dc,dev_1428c6b5,edge_device,0.14060889034249782,normal,none,0
6b79eb5e184d,dev_ab5f9888,edge_device,0.14058920862215807,normal,none,0
d7c93cfb42f2,svc_c0fa647c,service_account,0.1405641194193154,normal,none,0
a12e895234c8,user_8726aaaf,user,0.140552330552862,normal,none,0
7a01b89523ff,dev_09c9cb1b,edge_device,0.14055038322970576,normal,none,0
3ef1b4c69a16,dev_52556f96,edge_device,0.14054546330262155,normal,none,0
4609f3d71bde,dev_1428c6b5,edge_device,0.14051970986850848,normal,none,0
30efd070473a,dev_180f6880,edge_device,0.14050351434561664,normal,none,0
0721f1e760ac,dev_52556f96,edge_device,0.14049196101121522,normal,none,0
271948758e65,dev_a5ce7ffe,edge_device,0.14046083313383861,normal,none,0
02ad5dfc2484,user_5d08b4fd,user,0.14044514060303256,normal,none,0
628c5c72c4ad,svc_2f8c9b0e,service_account,0.14042172814144752,normal,none,0
0ea67776b35e,dev_a5ce7ffe,edge_device,0.14041809620132398,normal,none,0
b7473efaec9b,dev_ab5f9888,edge_device,0.14040529653632508,normal,none,0
8f69c15b26ca,dev_ab5f9888,edge_device,0.1404036774075575,normal,none,0
6427c8856cca,dev_a5ce7ffe,edge_device,0.14040140656532582,normal,none,0
87eb4c16c80f,dev_a5ce7ffe,edge_device,0.14040135166926884,normal,none,0
22eeae1f9b55,dev_52556f96,edge_device,0.14039935604150078,normal,none,0
47b1233ebfa5,dev_a5ce7ffe,edge_device,0.14038251249750403,normal,none,0
73640d2bac3c,svc_8e47b6dc,service_account,0.1403797335682357,normal,none,0
7ee2709347f7,dev_5db0d72f,edge_device,0.14037688090163938,normal,none,0
e589e5e3c4fa,dev_09c9cb1b,edge_device,0.14033625425482496,normal,none,0
1e458a3e0eae,dev_a5ce7ffe,edge_device,0.14033430245919068,normal,none,0
11b22dc8b255,dev_52556f96,edge_device,0.1403271443667255,normal,none,0
c1f512d8a213,dev_a5ce7ffe,edge_device,0.14030728601303932,normal,none,0
76f76dfd613b,svc_c0fa647c,service_account,0.14029417301662855,normal,none,0
69c8306ea081,user_850ca2b6,user,0.1402889048716989,normal,none,0
ed1480204b7d,dev_09c9cb1b,edge_device,0.14028875600504978,normal,none,0
a3700704c6f9,svc_8e47b6dc,service_account,0.1402847684090955,normal,none,0
f1495deeefa2,svc_8e47b6dc,service_account,0.14025510062362082,normal,none,0
c02c8bb89812,dev_09c9cb1b,edge_device,0.1402283686920597,normal,none,0
e5aeeac29c88,dev_09c9cb1b,edge_device,0.14022084009405542,normal,none,0
efb660945d15,dev_a5ce7ffe,edge_device,0.14021454369903863,normal,none,0
ce6cbe58dafe,dev_52556f96,edge_device,0.14021436966434042,normal,none,0
ce158899fa80,dev_1428c6b5,edge_device,0.14020764655621784,normal,none,0
5138d327b8bb,dev_ab5f9888,edge_device,0.14016827653235503,normal,none,0
55955d10f489,svc_557cd228,service_account,0.140152539879969,normal,none,0
2f9cf6503cff,dev_ab5f9888,edge_device,0.14014701830463627,normal,none,0
c08552123b6f,dev_a5ce7ffe,edge_device,0.14012267892629982,normal,none,0
f961a54673ae,svc_c0fa647c,service_account,0.14012204212617338,normal,none,0
61d4051f5424,dev_52556f96,edge_device,0.1401219663937604,normal,none,0
d6c0e6d63439,dev_a5ce7ffe,edge_device,0.14011934969989628,normal,none,0
0499c88c2683,dev_ab5f9888,edge_device,0.1400707976708374,normal,none,0
3e67b9d1f439,user_9b81f6fa,user,0.14005768325944595,normal,none,0
d16b463a269c,dev_52556f96,edge_device,0.1400519434789477,normal,none,0
c89e62535dc1,svc_557cd228,service_account,0.14003840007145074,normal,none,0
ddd19003d2f9,dev_ab5f9888,edge_device,0.1400365230473217,normal,none,0
3fbd19881752,dev_180f6880,edge_device,0.1400183509313133,normal,none,0
dc7b23f06a79,user_8726aaaf,user,0.13999457360581746,normal,none,0
ab3010b90a88,svc_c0fa647c,service_account,0.13999399776771224,normal,none,0
b835a594b154,svc_2f8c9b0e,service_account,0.13998140960955283,normal,none,0
8d3cf1f26769,dev_09c9cb1b,edge_device,0.13997997654797528,normal,none,0
9b4d5844f047,dev_a5ce7ffe,edge_device,0.13995320430549413,normal,none,0
fdaa3bf424ee,dev_52556f96,edge_device,0.13993445519130635,normal,none,0
33d6f60b6ba3,dev_ab5f9888,edge_device,0.1399285516574308,normal,none,0
44da7ce7dda9,dev_52556f96,edge_device,0.1399013685588052,normal,none,0
d260b3aed324,dev_1428c6b5,edge_device,0.1398756764485132,normal,none,0
a160cf321a11,dev_5db0d72f,edge_device,0.1398730595428605,normal,none,0
335a255aef9c,dev_a5ce7ffe,edge_device,0.13986141318809112,normal,none,0
409408d069d7,svc_8e47b6dc,service_account,0.13984978016750713,normal,none,0
e6d0b9f591a8,dev_09c9cb1b,edge_device,0.1398480754333569,normal,none,0
1d12a8832a11,dev_1428c6b5,edge_device,0.1398278463456108,normal,none,0
831726599d58,dev_a5ce7ffe,edge_device,0.13981869725271368,normal,none,0
b9c1d1b8269e,dev_a5ce7ffe,edge_device,0.13980632598301518,normal,none,0
de61d3e247e0,svc_557cd228,service_account,0.13979525705830645,normal,none,0
cf5da1665170,svc_8e47b6dc,service_account,0.1397943561367469,normal,none,0
14f9644981d8,svc_557cd228,service_account,0.1397943561367469,normal,none,0
bc0f0cb45e56,dev_1428c6b5,edge_device,0.13978302183954294,normal,none,0
d72afc46fc16,svc_8e47b6dc,service_account,0.13975442038269476,normal,none,0
85dfbfe527ea,dev_a5ce7ffe,edge_device,0.1397507811664976,normal,none,0
9a405d602803,dev_52556f96,edge_device,0.1397485572357695,normal,none,0
f1213f0a1e15,dev_1428c6b5,edge_device,0.13964834495256184,normal,none,0
aa7b69942761,dev_5db0d72f,edge_device,0.13964612220105588,normal,none,0
057f87caa676,dev_1428c6b5,edge_device,0.13959965952441677,normal,none,0
cc5d8ef45894,user_70658c5a,user,0.13959908431555815,normal,none,0
4bd3ed7ce4a2,dev_5db0d72f,edge_device,0.1395972383601481,normal,none,0
8900758fbadc,dev_1428c6b5,edge_device,0.13958268908683194,normal,none,0
e6f8aa2acb8f,dev_1428c6b5,edge_device,0.13956932006392198,normal,none,0
699daaceab60,dev_09c9cb1b,edge_device,0.13955688341805392,normal,none,0
b234ceba0411,dev_1428c6b5,edge_device,0.13950831584730428,normal,none,0
c25080bd1e09,dev_1428c6b5,edge_device,0.13948092316662614,normal,none,0
4ef84394e41b,dev_a5ce7ffe,edge_device,0.13947591650377988,normal,none,0
80231e4fd46b,dev_a5ce7ffe,edge_device,0.13947438628807937,normal,none,0
f5b14bbc68ad,dev_5db0d72f,edge_device,0.1394629380374095,normal,none,0
53cf2d764877,dev_1428c6b5,edge_device,0.13945012498342732,normal,none,0
531ebcc9a020,dev_1428c6b5,edge_device,0.1394018166795298,normal,none,0
70a985047baa,dev_09c9cb1b,edge_device,0.13939148314621164,normal,none,0
40cba7dda2d6,svc_c0fa647c,service_account,0.13938365181510617,normal,none,0
e9f983192308,dev_09c9cb1b,edge_device,0.13937479787624868,normal,none,0
349a881ea08c,user_1a61615c,user,0.1393715222271083,normal,none,0
85e927277424,dev_09c9cb1b,edge_device,0.13933106654475835,normal,none,0
bd4ba169e8b6,dev_09c9cb1b,edge_device,0.13933106654475835,normal,none,0
cf7e4ded6953,dev_a5ce7ffe,edge_device,0.13929840235828625,normal,none,0
c6832fc1fcdc,dev_a5ce7ffe,edge_device,0.1392908323182172,normal,none,0
ea26def0bbc5,dev_5db0d72f,edge_device,0.13928901006618824,normal,none,0
25ad049edacd,dev_5db0d72f,edge_device,0.13926098404914222,normal,none,0
9b2b4b36c90a,dev_09c9cb1b,edge_device,0.1392607888295395,normal,none,0
44a5033b9046,dev_a5ce7ffe,edge_device,0.13922799838652283,normal,none,0
eb67bd00ca0e,svc_2f8c9b0e,service_account,0.13921890593100814,normal,none,0
6c57dfea4bf8,user_1a61615c,user,0.13921186309074812,normal,none,0
09b844bc8fb3,dev_1428c6b5,edge_device,0.13919322008698268,normal,none,0
6c8dccc802e4,svc_557cd228,service_account,0.13919268108050875,normal,none,0
421433ee01da,svc_8e47b6dc,service_account,0.13918840253803044,normal,none,0
13650a2c4503,svc_2f8c9b0e,service_account,0.13916097778105133,normal,none,0
914852280fc3,dev_a5ce7ffe,edge_device,0.13915620351341898,normal,none,0
283341c4b0b2,svc_2f8c9b0e,service_account,0.13915509679767504,normal,none,0
37124f89a65a,svc_557cd228,service_account,0.13915416400675754,normal,none,0
00d51b4950b7,dev_ab5f9888,edge_device,0.13912070568913015,normal,none,0
0c7edfff2776,dev_a5ce7ffe,edge_device,0.1390910007993999,normal,none,0
4c35b4420607,dev_52556f96,edge_device,0.13908341194274737,normal,none,0
236d41266760,svc_557cd228,service_account,0.13907510909962303,normal,none,0
