session_id,entity_id,entity_type,label,anomaly_type,predicted_type,predicted_confidence
dee796d8d5e9,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3722971418535845
77551975696f,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.48118057469547637
81f7c884f9fb,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.4092018710506585
67c15acf0ab5,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4795591150004872
c1f6f246eed0,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.35540098506748846
de669286f8d9,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3508404146236049
23684907cd60,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.5454252555086738
9ad646586506,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.37407928678732866
d3b039cdee46,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.386622809461219
d870f0d0c15a,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.38393768594869443
99422c69cf96,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.35010571753851044
8d7d78095114,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.27801857780403744
9f5ac9760110,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3455998398112803
c0310a3edf08,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.48876617173070847
2f1ebdbce219,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4211318908592148
b6e89aebf30d,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3325214438639142
f584f3f0824a,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.44092566678782846
3bad6feb9702,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5022569666575499
d16fcd867c1b,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3388667816814569
739b81e9fed0,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.32408376818870577
664f641bc87f,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.32097134282867773
0151adb86ba2,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3388667816814569
210306b24818,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.31564990262973397
04e9dd969315,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.37057669638998836
aa1058467105,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.30337788858933523
d4a450d027a7,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3282719812019642
fa0752139385,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.48312257351600046
feeaf4be7dad,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.35525804105469744
7433677e7bea,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.47891654005775186
91845d8031bf,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3362545725097784
ab4ede29b963,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.48503188977867545
45880580fefe,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3824060884812892
461757424b3d,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4164550614869111
d207e5063d6a,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5191333111710402
2198bc395a2f,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3430270958558705
611aef87d4c6,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.37540471475130005
3b3faa21373e,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.509311881252997
89719f064c5a,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.4046989997209456
851ab116e287,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.46730484137231326
401b7c9c8e3f,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.416685842939264
0ae7624698f1,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.4233140586639957
85ef704765c7,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4471231520970821
2b0959194fad,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.5659555336442389
d4ecdbf45cde,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36497036261437404
71cb60b20bdf,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.35813093217079045
a8fe20d8227b,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36822183331121017
337300d8fc73,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5091619699449002
661e468ab29a,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.4184825187179931
9f21c7b48892,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.37159924137751965
305010991b07,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3559036959477074
b2d8eb8cf18a,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4891760339228196
c8a56929de3e,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.3218518118777704
a211b9ec6aec,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3616303054218969
73c1aa505855,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.5224511289412709
4bc2b9518a70,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3502845389280404
0ad60502e828,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.41525075814911394
4c5cbc0e18fb,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.31860202260664994
a02c16514c8c,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4237469221090837
8ca2bdc654c9,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.31781981027314304
ba7571166f9a,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.377806326019618
d7c884167790,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3274857335048628
dc28f305302d,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3393699802031788
4b6fae434f8b,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3314547771972476
343caa6f373c,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3270414889089593
b672a1c19d98,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3131391437980561
98bef6e5b3ad,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.5344655552600666
9c3168e9207c,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3657870790322359
c8c4b5c8474b,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3761376854631024
05b10fcf8337,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4678969970074212
22ad8a876d78,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.497359779628573
29f52ad486df,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.40307217220697666
f9b303c9f68b,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3614642655041238
e91fcfa5b057,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.31891986553775253
5008cafe410f,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4279480917861509
98143ee0f6ec,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.40569616104470724
583aae87a3c2,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.43038036229195087
7333b0c0deb9,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3993020590323501
d4b369823797,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.5092045337931366
740662136a2c,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3522974022593921
004a408907f7,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.35392168431143667
6a288c3d5da1,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.34800500787965616
dabf96055ee1,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.37159924137751965
72d982294441,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.38954968861515665
f29f680c6990,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3525653371542287
fc80b052a44d,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4913427005894862
cd3db0495bd3,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3882453407890697
aa5f1cbf163b,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.37568007579733714
476010a5a1e7,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3572365876897779
619be5129dc9,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.3989592274696419
530f04bef46c,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3539862306889207
4890c00054ca,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.33992444430465024
5eb65ba53165,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3226164519918342
f1635a46c334,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3785809518692673
43412febb211,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.43902895034059136
9e552356a9cd,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.34965212767824433
e2299289e3b4,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.34965212767824433
c509a9db17dd,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.35753968208421133
d6ead7efe96a,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.4198510623612388
beb42a43e17b,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.31600453269360085
349eca43e14f,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3512588053044913
21caa3ea6361,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3369917816814569
f88bfe1ff907,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4927661717307085
cb32c0463b2c,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3506943154418592
c514a94dc1eb,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.40708684581416976
c187719b4884,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4821029656728632
0cb1091440c0,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36685126822142505
14e76e1bc019,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3723447735129924
cc19322a5806,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.3020067635522263
631c7ca7fb73,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36013093217079045
0a3f69f1bfeb,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3239085315682945
8bfaa32c0571,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.39408639431579306
af5c0f1a9be1,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.398827417539686
5e1aebd34b03,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5001033109232872
b4e4c59e3cfc,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5435022214219764
9f1bb27bb76c,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.396827417539686
7f5982285c19,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.39681030713809007
8611f061b26e,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.4172181416123093
9be8e69e97a3,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.42612274820736523
1d264385aedb,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.4506095064688061
fcc5b87f2225,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3454018924944363
7c378b08677b,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3458540008702408
5adbcd911c4e,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.337689637221682
da118dc36cd2,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.33927361868478645
147b1ef3a47a,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.31327538978198277
18f7191686b3,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4301029614763691
a9aab8cfe167,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.35149532954850105
5402f29ed66e,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3808888974667864
da37b82ff404,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.551214013344154
c6b726f4f9fd,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3855525242638806
47ac852a9e08,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36092434236756127
514400626d86,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3535762900467294
3aa163bd6f67,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.3158155231100198
a20af2d0c4bb,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3474421067351266
9155899d41b3,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.42060782913332556
770327dea65f,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4920761970473607
216e2900d8bb,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3172541331512545
39b36302db51,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4789191592300934
e8e658f7ceac,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.41262883120671323
9bd55298a906,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3079277651994012
2db8613b2134,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3745497180598692
69892fe94d84,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.32319643273637044
0c500ac9814f,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4756505554030204
16a7d20c616e,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.39652804825318266
f809e4241975,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36685126822142505
37ead9baee40,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.31303213610190905
4c5fbf971829,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36248743685167656
eeb0723f02d3,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4927661717307085
7414a4d63929,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.32360752242219765
286214f62581,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3332371520518273
f1a992835e9c,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3022977511863347
85948178ca4b,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3218401251825955
d1beae3d38b2,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3299100093720631
a261a9f172a2,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.27889317129540153
63abe96d4e4a,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3505440344244578
82555728803a,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.32469548538516063
d40218850db3,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4281689278962518
07600f7e530e,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.31223793753234885
37881ec2649b,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.48876617173070847
a4ab9c95d901,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3469106330531034
48aa0a627f4d,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.35100813806182246
dd7e626151fe,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.39684589486085226
c525b43c1bb8,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36885492563990546
52866d498393,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3822191909305473
de335aeb076a,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3966416911035786
062f2110a8a8,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4164550614869111
527f5210efd2,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.39084572507512383
22244662b4ae,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4950304562266272
a91b5354d81f,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.49415664484510613
4c9f121b36e0,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.3137072236436715
de683adfaca7,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4383758215192942
91c2872118c5,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.424150274119307
4b4797cdc578,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.4287284308130478
ddf4ff639a6a,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3382895263014232
18dd5e9526ab,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5043009524837865
544dd5f180f0,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.39594379062751384
8f4de4eeba6b,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.48172578166715396
4dcbeb8d29cf,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3665094871912495
9bc276c43c3b,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36232820589796166
ae08002dd47e,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.48503188977867545
04f5700faaf8,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36232820589796166
85155062b73a,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3657111398417144
165d090e3a47,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3516178722613737
53445a221beb,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3542898088376646
fee4d8eb726d,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3805975693089257
965fabda0ee7,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36738861982801985
a361675ad0c8,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3482845389280404
104b853d9318,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5354376602076072
781c6b2a5129,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3493820812902715
7ef4d40ed312,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4920761970473607
2baabccf3a9c,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.4026577470968645
97f5cbc46e38,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.31076675405172205
6bcba9ce6b00,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.39652804825318266
c4b3c697474c,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3096988027685757
08dd5aa2239b,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4113994430659148
1d58478a5dc5,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4103798352227775
e77c37a1b4be,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.35010571753851044
f007b289635a,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5058600530095257
9efa0532a1e2,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3521337727589703
1d150cf3c997,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.36115289509508725
86e3da58fc77,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.42411228301607756
2e6d245d2849,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.2938390724989603
096eec681d64,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.45521395507611656
830114109dcd,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.35510624097396404
31b515c07fb8,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3039194279375806
32c0157cbf36,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3229691665361217
02d8e133a09f,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4801577814689793
90764bffa628,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.35845453478850164
037820923732,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3393699802031788
9405cfffe798,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3388667816814569
2a311ee7746e,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.32408376818870577
bfbd179a49fa,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.49595155739759283
8c0bb2def7c6,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3299100093720631
a624b1f7e14f,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.4485842370399027
e97712e012f9,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3559874654176977
69efd4532f1f,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3665743925872563
5ba02aa25e3e,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4839333843268113
cef5a0a8b803,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.33888294763498755
ca6becb8472b,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5079402429114065
5e080af5a81c,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.33712073548137195
e6871cbd0bdc,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3065000873850554
c86679a066c2,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4096180785185412
1b19b4c9ff11,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3831012262032192
0f32e7012ce3,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3678654454451267
69a115c90cfd,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36660066688349796
9ab26b40fe49,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3549772324678923
21c7af6dfe5e,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36180269313056024
a9d4d827b4a2,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.368151159730841
7b8b3539c0bc,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.4046989997209456
c57ebf4b7498,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.4038692933875227
cd595f107b4b,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3981359600541894
af74ea5e0222,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.37507565348978583
cfe2d49c4213,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5976553188821718
26b9511cacc2,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3704541550539712
3aee374006aa,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.34462367157450835
665daed5dcff,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3722971418535845
7547e9bfb81b,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.49754034832327854
ea774c040501,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.423437473672948
022af53e1270,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5744071894685677
f90dc415be48,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.34546439475302665
959db6015546,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3458540008702408
38fac0e659f6,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.53253001661173
1635d607ee16,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.34161487448903555
61d0c43fa529,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4197611695984327
28b4eba66f89,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3824060884812892
9dd0d64bfeff,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.4650884151065956
e64cabe79ca8,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3776781068463257
1635af92992b,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3612265465089365
0e022f63b484,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3384040838685748
11e9afd65e52,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.33609930769262836
bea465f45055,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.48587854931356844
f0e672dbb6f3,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.35219019444702776
4326c411b08c,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3502429567133961
14d4610ce48a,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.48255446001899677
12f19f8cd1d0,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.30671122192266853
a7ca1af1b601,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3481432780110011
6962e01a526d,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.32772977719724755
356f1f6e2296,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.3249551591754377
a7353a23d826,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.2978844628980464
285aba866521,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.31682263392822274
6a67a3f8506e,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.4179303630569939
fba57ea3a65d,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.2978844628980464
96c3c531ebf0,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.28889317129540154
c89c4fb0ab7b,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.30291092177041423
73d7aad581fe,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4405341323962941
4cd095004498,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.2778646659358481
ec2e79a78738,dev_8f5b3a2b,edge_device,normal,none,device_spoofing,0.37057669638998836
a524e264b1b3,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.29254213776791665
f36d80c5cbec,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.35279372784415136
43263e9fac47,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.331659764455113
f37ee69a376e,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4756505554030204
6500a2f146da,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.3289066419277287
a7170f574b1b,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.32859191784744346
311ff3af9dc0,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.32330645382636
1df42689d1f2,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3551759772158355
4e1e6095d120,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5202600610725762
566dee9e2f7c,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.35311168096636225
903f425f27fc,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.3045794310092658
43c13c272034,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.4247268119131262
9b7cae83e4e6,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.43902996828876895
fe4f11dcf2d0,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.42328846672059534
91694f7a09fe,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5536549351726971
276cfd86b832,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5211937876070759
3251880e0923,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.33554480512546436
aaa721f478bb,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.36497036261437404
dc1c1cac760e,dev_8f5b3a2b,edge_device,normal,none,impossible_travel,0.337689637221682
5b330cdf1fe7,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.5783067791401785
fc699e6ab9aa,dev_8f5b3a2b,edge_device,normal,none,lateral_movement,0.328562413498221
73d707be5b2e,dev_8f5b3a2b,edge_device,normal,none,low_and_slow_exfiltration,0.4260719804092435
