session_id,entity_id,entity_type,hour_z,resource_novelty,n_resources_this_session,device_novel,geo_km_per_hr,session_duration_sec,cmd_seq_len,failed_auth_attempts,is_cold_start,history_size,ip_failed_5min,ip_unique_entities_5min
347b523d39a0,dev_a25980f6,edge_device,1.051550004038455,0.0,1,0,0.0,435,2,0,0,478,0.0,1.0
1d6de7fb1213,dev_a25980f6,edge_device,1.0265892251293398,0.0,1,0,0.0,303,6,0,0,479,0.0,1.0
c6d3c1a9ec41,dev_a25980f6,edge_device,1.0028005155056126,0.0,1,0,0.0,226,2,0,0,480,0.0,1.0
e5bcc4f731bb,dev_a25980f6,edge_device,0.9800908355609397,0.0,1,0,0.0,366,2,0,0,481,0.0,1.0
a17a8e9312f7,dev_a25980f6,edge_device,0.958377348616759,0.0,1,0,0.0,514,4,0,0,482,0.0,1.0
167712e5ca44,dev_a25980f6,edge_device,0.9375860205919464,0.0,1,0,0.0,328,3,0,0,483,0.0,1.0
ed2efdd591d0,dev_a25980f6,edge_device,1.744939540659244,0.0,1,0,0.0,501,4,0,0,484,0.0,1.0
2adbfb4a3bd6,dev_a25980f6,edge_device,1.5777844542156783,0.0,1,0,0.0,308,4,0,0,485,0.0,1.0
8c5325526427,dev_a25980f6,edge_device,1.50100898125096,0.0,1,0,0.0,145,5,0,0,486,0.0,1.0
128e9ede3732,dev_a25980f6,edge_device,1.355567423442546,0.0,1,0,0.0,526,3,0,0,487,0.0,1.0
07c4b3572744,dev_a25980f6,edge_device,0.6784100612193754,0.0,1,0,0.0,333,2,0,0,488,0.0,1.0
7fabce6eaa2f,dev_a25980f6,edge_device,0.6552260075190934,0.0,1,0,0.0,196,2,0,0,489,0.0,1.0
217309c7c44b,dev_a25980f6,edge_device,0.10185079489517843,0.0,1,0,0.0,399,2,0,0,490,0.0,1.0
6fc464646b80,dev_a25980f6,edge_device,0.14507970609817897,0.0,1,0,0.0,220,3,0,0,491,0.0,1.0
7e422a9f3073,dev_a25980f6,edge_device,0.2781266381651305,0.0,1,0,0.0,334,6,0,0,492,0.0,1.0
74c5329e9fcb,dev_a25980f6,edge_device,0.33659553510630114,0.0,1,0,0.0,449,5,0,0,493,0.0,1.0
e257908eb5f6,dev_a25980f6,edge_device,0.4657278910574065,0.0,1,0,0.0,412,2,0,0,494,0.0,1.0
3c258eccfedc,dev_a25980f6,edge_device,0.627549154592647,0.0,1,0,0.0,282,2,0,0,495,0.0,1.0
c3d3f9654e3f,dev_a25980f6,edge_device,0.6514702472345812,0.0,1,0,0.0,301,4,0,0,496,0.0,1.0
558600943484,dev_a25980f6,edge_device,0.679284093808841,0.0,1,0,0.0,173,3,0,0,497,0.0,1.0
18451d2c02d4,dev_a25980f6,edge_device,0.6808506853071896,0.0,1,0,0.0,491,3,0,0,498,0.0,1.0
df9c8b1ecbc8,dev_a25980f6,edge_device,0.8163835849918015,0.0,1,0,0.0,176,4,0,0,499,0.0,1.0
5a48ad6db05f,dev_a25980f6,edge_device,0.9700977949194352,0.0,1,0,0.0,200,4,0,0,500,0.0,1.0
3e4fc1962998,dev_a25980f6,edge_device,0.9965692172178979,0.0,1,0,0.0,247,5,0,0,501,0.0,1.0
df89d0b1999c,dev_a25980f6,edge_device,0.9784791468609634,0.0,1,0,0.0,415,2,0,0,502,0.0,1.0
7d653d66f133,dev_a25980f6,edge_device,0.9568351187219922,0.0,1,0,0.0,340,5,0,0,503,0.0,1.0
cbe5d34720a7,dev_a25980f6,edge_device,0.9361081761320166,0.0,1,0,0.0,354,2,0,0,504,0.0,1.0
e6bc7bb29f5a,dev_a25980f6,edge_device,0.9162324300326493,0.0,1,0,0.0,240,3,0,0,505,0.0,1.0
19219309e10b,dev_a25980f6,edge_device,0.8971485700619369,0.0,1,0,0.0,345,4,0,0,506,0.0,1.0
beee118e6811,dev_a25980f6,edge_device,0.878803039802268,0.0,1,0,0.0,529,2,0,0,507,0.0,1.0
4525e56beabb,dev_a25980f6,edge_device,0.8611473351997048,0.0,1,0,0.0,373,3,0,0,508,0.0,1.0
aa72216d9354,dev_a25980f6,edge_device,0.8441374049679023,0.0,1,0,0.0,263,5,0,0,509,0.0,1.0
6f7453ba5f53,dev_a25980f6,edge_device,0.8277331358890153,0.0,1,0,0.0,219,4,0,0,510,0.0,1.0
c1e14af67a23,dev_a25980f6,edge_device,0.8118979091466012,0.0,1,0,0.0,400,6,0,0,511,0.0,1.0
bfd06fd17cc7,dev_a25980f6,edge_device,0.796598216375962,0.0,1,0,0.0,316,5,0,0,512,0.0,1.0
a9972f681384,dev_a25980f6,edge_device,0.7818033261485772,0.0,1,0,0.0,294,2,0,0,513,0.0,1.0
46d08d703596,dev_a25980f6,edge_device,0.767484993234729,0.0,1,0,0.0,290,3,0,0,514,0.0,1.0
4fab2ad99155,dev_a25980f6,edge_device,0.7536172042997354,0.0,1,0,0.0,252,4,0,0,515,0.0,1.0
ec3cb6354a5b,dev_a25980f6,edge_device,0.7401759547515524,0.0,1,0,0.0,333,5,0,0,516,0.0,1.0
ce121d5bf459,dev_a25980f6,edge_device,2.7827781600022776,0.0,1,0,0.0,201,3,0,0,517,0.0,1.0
ba2c9054c4eb,dev_a25980f6,edge_device,2.420778279520286,0.0,1,0,0.0,130,2,0,0,518,0.0,1.0
b76cd999f61d,dev_a25980f6,edge_device,2.0532076311550638,0.0,1,0,0.0,127,3,0,0,519,0.0,1.0
343e2415b764,dev_a25980f6,edge_device,1.4696329915712665,0.0,1,0,0.0,413,5,0,0,520,0.0,1.0
be95542b372a,dev_a25980f6,edge_device,1.151981069896561,0.0,1,0,0.0,367,6,0,0,521,0.0,1.0
644e4b016a29,dev_a25980f6,edge_device,0.9603780925902811,0.0,1,0,0.0,160,6,0,0,522,0.0,1.0
2df1c86f6b43,dev_a25980f6,edge_device,0.7855233848558678,0.0,1,0,0.0,453,5,0,0,523,0.0,1.0
5bcdb60e284c,dev_a25980f6,edge_device,0.6473402030661701,0.0,1,0,0.0,301,6,0,0,524,0.0,1.0
b2c613a7c7b7,dev_a25980f6,edge_device,0.18522875935810512,0.0,1,0,0.0,150,5,0,0,525,0.0,1.0
6cc72fc74f51,dev_a25980f6,edge_device,0.1318471288815071,0.0,1,0,0.0,300,4,0,0,526,0.0,1.0
66bca9f59ef5,dev_a25980f6,edge_device,0.2400250800037514,0.0,1,0,0.0,309,6,0,0,527,0.0,1.0
57a9bb551381,dev_a25980f6,edge_device,0.3619084576056693,0.0,1,0,0.0,303,4,0,0,528,0.0,1.0
f24440bbda21,dev_a25980f6,edge_device,0.5808687868005055,0.0,1,0,0.0,324,3,0,0,529,0.0,1.0
52d76f6acb9e,dev_a25980f6,edge_device,0.8301631685299824,0.0,1,0,0.0,44,6,0,0,530,0.0,1.0
9dbeb32bcd16,dev_a25980f6,edge_device,0.8965094127353954,0.0,1,0,0.0,259,6,0,0,531,0.0,1.0
616276179192,dev_a25980f6,edge_device,0.8781882423991864,0.0,1,0,0.0,290,6,0,0,532,0.0,1.0
bdbe20c1667e,dev_a25980f6,edge_device,0.8605553211822097,0.0,1,0,0.0,256,3,0,0,533,0.0,1.0
88954adf4ff0,dev_a25980f6,edge_device,0.8435667405039051,0.0,1,0,0.0,172,2,0,0,534,0.0,1.0
befa9e8e287d,dev_a25980f6,edge_device,0.8271825135807402,0.0,1,0,0.0,292,5,0,0,535,0.0,1.0
06f1bc74c69e,dev_a25980f6,edge_device,0.8113661339748826,0.0,1,0,0.0,387,3,0,0,536,0.0,1.0
c5b3eefc94b0,dev_a25980f6,edge_device,0.7960841935119413,0.0,1,0,0.0,117,3,0,0,537,0.0,1.0
9c25ec3ea1bd,dev_a25980f6,edge_device,0.7813060503461849,0.0,1,0,0.0,404,2,0,0,538,0.0,1.0
866551d9d4f0,dev_a25980f6,edge_device,0.7670035395669553,0.0,1,0,0.0,167,5,0,0,539,0.0,1.0
bd418dd7ff07,dev_a25980f6,edge_device,0.7531507200417952,0.0,1,0,0.0,202,5,0,0,540,0.0,1.0
2d5a041dc4ed,dev_a25980f6,edge_device,2.6939404551734296,0.0,1,0,0.0,580,2,0,0,541,0.0,1.0
6c88de795732,dev_a25980f6,edge_device,2.125873580608963,0.0,1,0,0.0,176,2,0,0,542,0.0,1.0
05a82ccdd624,dev_a25980f6,edge_device,1.788503116411946,0.0,1,0,0.0,381,2,0,0,543,0.0,1.0
a5878564f26f,dev_a25980f6,edge_device,1.0434914192158236,0.0,1,0,0.0,268,2,0,0,544,0.0,1.0
b031e75c1f94,dev_a25980f6,edge_device,0.9323057571508747,0.0,1,0,0.0,236,6,0,0,545,0.0,1.0
bf49d7188b67,dev_a25980f6,edge_device,0.7805615142236861,0.0,1,0,0.0,136,6,0,0,546,0.0,1.0
fb9272ff578b,dev_a25980f6,edge_device,0.7359658337079855,0.0,1,0,0.0,197,3,0,0,547,0.0,1.0
5cc12c7f361b,dev_a25980f6,edge_device,0.7078132018573242,0.0,1,0,0.0,393,5,0,0,548,0.0,1.0
c804ac64f35f,dev_a25980f6,edge_device,0.5769051213537225,0.0,1,0,0.0,446,4,0,0,549,0.0,1.0
5eca4deaae6a,dev_a25980f6,edge_device,0.1278067789935555,0.0,1,0,0.0,246,6,0,0,550,0.0,1.0
96c2a3203cc2,dev_a25980f6,edge_device,0.0911560255849516,0.0,1,0,0.0,280,4,0,0,551,0.0,1.0
d3eac6a63f59,dev_a25980f6,edge_device,0.03239901000151715,0.0,1,0,0.0,318,3,0,0,552,0.0,1.0
6fcae2b83284,dev_a25980f6,edge_device,0.06000873419264605,0.0,1,0,0.0,240,4,0,0,553,0.0,1.0
26c8d5808f69,dev_a25980f6,edge_device,0.10784197824191089,0.0,1,0,0.0,171,3,0,0,554,0.0,1.0
25067992a7ab,dev_a25980f6,edge_device,0.270196674497296,0.0,1,0,0.0,50,2,0,0,555,0.0,1.0
c6d2f1e50f1d,dev_a25980f6,edge_device,0.6017465289297338,0.0,1,0,0.0,405,4,0,0,556,0.0,1.0
f17b0ea60127,dev_a25980f6,edge_device,0.6340414688372298,0.0,1,0,0.0,249,2,0,0,557,0.0,1.0
431bc3d555f4,dev_a25980f6,edge_device,0.7958675420206215,0.0,1,0,0.0,227,4,0,0,558,0.0,1.0
e45a6931e30b,dev_a25980f6,edge_device,0.953816136839299,0.0,1,0,0.0,113,5,0,0,559,0.0,1.0
74a79d9b01ba,dev_a25980f6,edge_device,0.933214808005034,0.0,1,0,0.0,5,5,0,0,560,0.0,1.0
1b6cc12947e2,dev_a25980f6,edge_device,0.913455810592876,0.0,1,0,0.0,431,2,0,0,561,0.0,1.0
a42c1c5ffec6,dev_a25980f6,edge_device,0.8944807045859805,0.0,1,0,0.0,250,6,0,0,562,0.0,1.0
0a6703dc20cd,dev_a25980f6,edge_device,0.8762366965680504,0.0,1,0,0.0,548,4,0,0,563,0.0,1.0
d594d47d0731,dev_a25980f6,edge_device,0.8586759539203005,0.0,1,0,0.0,285,6,0,0,564,0.0,1.0
d71424b28bab,dev_a25980f6,edge_device,0.8417550183309775,0.0,1,0,0.0,267,4,0,0,565,0.0,1.0
7eac44a35a0f,dev_a25980f6,edge_device,1.7973802118650972,0.0,1,0,0.0,371,5,0,0,566,0.0,1.0
117d313df0a3,dev_a25980f6,edge_device,1.6811333239069521,0.0,1,0,0.0,211,6,0,0,567,0.0,1.0
f56c999c0428,dev_a25980f6,edge_device,1.5778354020838905,0.0,1,0,0.0,262,5,0,0,568,0.0,1.0
a9e35ce8e77f,dev_a25980f6,edge_device,1.3597465196339842,0.0,1,0,0.0,138,3,0,0,569,0.0,1.0
43dbfc29776f,dev_a25980f6,edge_device,1.3126162174912532,0.0,1,0,0.0,394,4,0,0,570,0.0,1.0
15aee8aad95f,dev_a25980f6,edge_device,1.00681140582016,0.0,1,0,0.0,266,3,0,0,571,0.0,1.0
8d3fa5e4024e,dev_a25980f6,edge_device,0.7298749746377372,0.0,1,0,0.0,187,6,0,0,572,0.0,1.0
be29b6b604f1,dev_a25980f6,edge_device,0.693193572178379,0.0,1,0,0.0,294,6,0,0,573,0.0,1.0
b888e4152fb8,dev_a25980f6,edge_device,0.6092175080748435,0.0,1,0,0.0,357,3,0,0,574,0.0,1.0
91074963f14f,dev_a25980f6,edge_device,0.4378693595272151,0.0,1,0,0.0,320,5,0,0,575,0.0,1.0
549dfe4bdf70,dev_a25980f6,edge_device,0.3992279266054392,0.0,1,0,0.0,204,4,0,0,576,0.0,1.0
97faff5c36d8,dev_a25980f6,edge_device,0.290841549644312,0.0,1,0,0.0,380,6,0,0,577,0.0,1.0
6ac2cf4421a8,dev_a25980f6,edge_device,0.124700186802408,0.0,1,0,0.0,130,3,0,0,578,0.0,1.0
973a3e787506,dev_a25980f6,edge_device,0.22237912228771134,0.0,1,0,0.0,372,4,0,0,579,0.0,1.0
97f18b869da8,dev_a25980f6,edge_device,0.2623159370907067,0.0,1,0,0.0,396,2,0,0,580,0.0,1.0
11d47cc363c7,dev_a25980f6,edge_device,0.2720223866367412,0.0,1,0,0.0,316,6,0,0,581,0.0,1.0
9e16f36e8517,dev_a25980f6,edge_device,0.3252732240760227,0.0,1,0,0.0,280,5,0,0,582,0.0,1.0
eb0f8daa661a,dev_a25980f6,edge_device,0.3871387823222853,0.0,1,0,0.0,305,4,0,0,583,0.0,1.0
9ba0be4ffed9,dev_a25980f6,edge_device,0.7552352878697066,0.0,1,0,0.0,174,4,0,0,584,0.0,1.0
c6f08dc0c9ed,dev_a25980f6,edge_device,0.7730028844898882,0.0,1,0,0.0,87,3,0,0,585,0.0,1.0
b4ac0038484a,dev_a25980f6,edge_device,0.8935672487284064,0.0,1,0,0.0,358,4,0,0,586,0.0,1.0
7c8466612b4a,dev_a25980f6,edge_device,1.0777733984219782,0.0,1,0,0.0,261,4,0,0,587,0.0,1.0
b6efeff5fd61,dev_a25980f6,edge_device,1.0515363371113058,0.0,1,0,0.0,421,3,0,0,588,0.0,1.0
e56f64f92f35,dev_a25980f6,edge_device,1.0265762112810948,0.0,1,0,0.0,235,4,0,0,589,0.0,1.0
232f6fef1dcb,dev_a25980f6,edge_device,1.002788102018263,0.0,1,0,0.0,276,6,0,0,590,0.0,1.0
94053659d471,dev_a25980f6,edge_device,0.9800789755890551,0.0,1,0,0.0,178,4,0,0,591,0.0,1.0
5afe60ba548e,dev_a25980f6,edge_device,0.9583660003692671,0.0,1,0,0.0,418,4,0,0,592,0.0,1.0
754078dc7c0b,dev_a25980f6,edge_device,0.9375751466492787,0.0,1,0,0.0,330,5,0,0,593,0.0,1.0
4359ec43f051,dev_a25980f6,edge_device,0.9176400147428591,0.0,1,0,0.0,222,6,0,0,594,0.0,1.0
258e58f105cb,dev_a25980f6,edge_device,0.8985008486324376,0.0,1,0,0.0,217,5,0,0,595,0.0,1.0
5feb5c0bd994,dev_a25980f6,edge_device,0.8801037013737217,0.0,1,0,0.0,258,6,0,0,596,0.0,1.0
6ab8d242286d,dev_a25980f6,edge_device,0.8623997253885558,0.0,1,0,0.0,395,6,0,0,597,0.0,1.0
f8e134238752,dev_a25980f6,edge_device,2.9803579882480298,0.0,1,0,0.0,92,2,0,0,598,0.0,1.0
520db94595a1,dev_a25980f6,edge_device,2.0442462745904564,0.0,1,0,0.0,284,4,0,0,599,0.0,1.0
eaf6eff3fd9f,dev_a25980f6,edge_device,1.496787345358703,0.0,1,0,0.0,150,6,0,0,600,0.0,1.0
cf24affd82ac,dev_a25980f6,edge_device,1.2430577621002128,0.0,1,0,0.0,350,3,0,0,601,0.0,1.0
b42c80035fba,dev_a25980f6,edge_device,0.8854032170868309,0.0,1,0,0.0,472,6,0,0,602,0.0,1.0
f90ee436886c,dev_a25980f6,edge_device,0.711927356700499,0.0,1,0,0.0,430,6,0,0,603,0.0,1.0
5dbae234087d,dev_a25980f6,edge_device,0.5111348188457139,0.0,1,0,0.0,85,2,0,0,604,0.0,1.0
99daa0390694,dev_a25980f6,edge_device,0.46329474653819663,0.0,1,0,0.0,354,6,0,0,605,0.0,1.0
ff1cdc0a5d62,dev_a25980f6,edge_device,0.1791520892786468,0.0,1,0,0.0,227,6,0,0,606,0.0,1.0
e7ba2c01e07e,dev_a25980f6,edge_device,0.025330882009162056,0.0,1,0,0.0,97,3,0,0,607,0.0,1.0
5f718fba0b81,dev_a25980f6,edge_device,0.029217507168468455,0.0,1,0,0.0,384,4,0,0,608,0.0,1.0
42f520b32b39,dev_a25980f6,edge_device,0.265552230515675,0.0,1,0,0.0,194,3,0,0,609,0.0,1.0
5038e03cbd20,dev_a25980f6,edge_device,0.28792253213787217,0.0,1,0,0.0,267,3,0,0,610,0.0,1.0
8d8f3ada7e91,dev_a25980f6,edge_device,0.3145687564219416,0.0,1,0,0.0,238,3,0,0,611,0.0,1.0
4f9dabf58aa7,dev_a25980f6,edge_device,0.4065846628737008,0.0,1,0,0.0,197,5,0,0,612,0.0,1.0
083a280317fe,dev_a25980f6,edge_device,0.4363988561666282,0.0,1,0,0.0,335,6,0,0,613,0.0,1.0
9ca7c76b8e93,dev_a25980f6,edge_device,0.5282770513151605,0.0,1,0,0.0,226,2,0,0,614,0.0,1.0
ae5d24c26483,dev_a25980f6,edge_device,0.542973011890345,0.0,1,0,0.0,295,6,0,0,615,0.0,1.0
c16b367978e5,dev_a25980f6,edge_device,0.55302213652528,0.0,1,0,0.0,292,4,0,0,616,0.0,1.0
4f5039820e32,dev_a25980f6,edge_device,0.6131343810488719,0.0,1,0,0.0,252,4,0,0,617,0.0,1.0
345a10fc73c4,dev_a25980f6,edge_device,0.7733684622959455,0.0,1,0,0.0,463,6,0,0,618,0.0,1.0
fadc6f05f66a,dev_a25980f6,edge_device,0.7916064477674376,0.0,1,0,0.0,212,3,0,0,619,0.0,1.0
87f9f660f24c,dev_a25980f6,edge_device,0.9947417789926017,0.0,1,0,0.0,167,4,0,0,620,0.0,1.0
95466d30c020,dev_a25980f6,edge_device,0.9723893611825977,0.0,1,0,0.0,475,4,0,0,621,0.0,1.0
bdfe4a00cca8,dev_a25980f6,edge_device,0.9510063136524726,0.0,1,0,0.0,369,6,0,0,622,0.0,1.0
98c57b8a324f,dev_a25980f6,edge_device,0.9305213933359529,0.0,1,0,0.0,388,4,0,0,623,0.0,1.0
f5b7db194447,dev_a25980f6,edge_device,0.9108706236478923,0.0,1,0,0.0,200,5,0,0,624,0.0,1.0
ef0eaa66e3f5,dev_a25980f6,edge_device,0.8919963645582619,0.0,1,0,0.0,365,6,0,0,625,0.0,1.0
b9bf0ed6f7cb,dev_a25980f6,edge_device,0.8738465243487462,0.0,1,0,0.0,294,2,0,0,626,0.0,1.0
8d37da7fd061,dev_a25980f6,edge_device,0.8563738882027362,0.0,1,0,0.0,140,6,0,0,627,0.0,1.0
bdb5f02d7d09,dev_a25980f6,edge_device,0.8395355436791387,0.0,1,0,0.0,133,2,0,0,628,0.0,1.0
c5d0f475f078,dev_a25980f6,edge_device,2.0991094256901244,0.0,1,0,0.0,429,4,0,0,629,0.0,1.0
646fa41aba05,dev_a25980f6,edge_device,1.7092657035754772,0.0,1,0,0.0,406,2,0,0,630,0.0,1.0
fd0b776fc3cd,dev_a25980f6,edge_device,1.2702971630052409,1.0,1,1,11722.255658219923,1,1,1,0,631,7.0,7.0
c09fde70dea2,dev_a25980f6,edge_device,0.7813392375129186,0.0,1,0,9420.838815847377,120,5,0,0,632,0.0,1.0
1ce9cb6c8a8d,dev_a25980f6,edge_device,0.3531454009656168,0.0,1,0,0.0,182,4,0,0,633,0.0,1.0
371d805cee45,dev_a25980f6,edge_device,0.01590784310273129,0.0,1,0,0.0,284,5,0,0,634,0.0,1.0
96aa2d451463,dev_a25980f6,edge_device,0.03885057312265339,0.0,1,0,0.0,449,6,0,0,635,0.0,1.0
9cb49789f4a9,dev_a25980f6,edge_device,0.36505598080998325,0.0,1,0,0.0,314,3,0,0,636,0.0,1.0
35788b348068,dev_a25980f6,edge_device,0.5740828793767198,0.0,1,0,0.0,5,2,0,0,637,0.0,1.0
65dc56477db9,dev_a25980f6,edge_device,0.5934662769241735,0.0,1,0,0.0,350,3,0,0,638,0.0,1.0
1cf194a7c378,dev_a25980f6,edge_device,0.8202546646807333,0.0,1,0,0.0,234,3,0,0,639,0.0,1.0
d65c7769b0a9,dev_a25980f6,edge_device,0.9183758745142436,0.0,1,0,0.0,326,5,0,0,640,0.0,1.0
129520284939,dev_a25980f6,edge_device,0.8992077486291751,0.0,1,0,0.0,230,6,0,0,641,0.0,1.0
24e331fd0d83,dev_a25980f6,edge_device,0.8807835764158988,0.0,1,0,0.0,75,5,0,0,642,0.0,1.0
78bd2bfde031,dev_a25980f6,edge_device,0.863054329860462,0.0,1,0,0.0,133,6,0,0,643,0.0,1.0
2e1ef5b74e55,dev_a25980f6,edge_device,0.8459754951477563,0.0,1,0,0.0,324,6,0,0,644,0.0,1.0
6f32d2e32b23,dev_a25980f6,edge_device,0.8295065493669618,0.0,1,0,0.0,212,3,0,0,645,0.0,1.0
64c99ad2a402,dev_a25980f6,edge_device,1.3896942546521953,0.0,1,0,0.0,272,2,0,0,646,0.0,1.0
911b348c2531,dev_a25980f6,edge_device,1.1773423185668077,0.0,1,0,0.0,212,2,0,0,647,0.0,1.0
14546dbabe82,dev_a25980f6,edge_device,0.6942007399191757,0.0,1,0,0.0,175,4,0,0,648,0.0,1.0
708aca443460,dev_a25980f6,edge_device,0.5724746616207125,0.0,1,0,0.0,5,2,0,0,649,0.0,1.0
cd56f2631cb8,dev_a25980f6,edge_device,0.48184509763550953,0.0,1,0,0.0,218,3,0,0,650,0.0,1.0
547c7f567750,dev_a25980f6,edge_device,0.4264167029806929,0.0,1,0,0.0,252,5,0,0,651,0.0,1.0
a03d058d2dd4,dev_a25980f6,edge_device,0.24879877476776763,0.0,1,0,0.0,297,4,0,0,652,0.0,1.0
6663a67c5b1e,dev_a25980f6,edge_device,0.1613883640802428,0.0,1,0,0.0,279,3,0,0,653,0.0,1.0
44295e23ce74,dev_a25980f6,edge_device,0.03901556094288952,0.0,1,0,0.0,340,5,0,0,654,0.0,1.0
66663e93f428,dev_a25980f6,edge_device,0.1899382958950348,0.0,1,0,0.0,474,4,0,0,655,0.0,1.0
1747932a31d6,dev_a25980f6,edge_device,0.28010535242083395,0.0,1,0,0.0,204,5,0,0,656,0.0,1.0
bc098b0cf926,dev_a25980f6,edge_device,0.39600553644655256,0.0,1,0,0.0,201,3,0,0,657,0.0,1.0
8dce03c0954e,dev_a25980f6,edge_device,0.6527937376681314,0.0,1,0,0.0,161,2,0,0,658,0.0,1.0
bd62ddfbc6a2,dev_a25980f6,edge_device,0.9851180557572686,0.0,1,0,0.0,227,2,0,0,659,0.0,1.0
a112218c84ee,dev_a25980f6,edge_device,0.9631868607643828,0.0,1,0,0.0,240,3,0,0,660,0.0,1.0
ae403d35eefa,dev_a25980f6,edge_device,0.9421938015843784,0.0,1,0,0.0,234,4,0,0,661,0.0,1.0
60818f89aaf8,dev_a25980f6,edge_device,0.9220708475162221,0.0,1,0,0.0,380,2,0,0,662,0.0,1.0
b752962ada1f,dev_a25980f6,edge_device,0.9027568199493745,0.0,1,0,0.0,201,4,0,0,663,0.0,1.0
86b9d4e329ba,dev_a25980f6,edge_device,0.8841965260607291,0.0,1,0,0.0,305,2,0,0,664,0.0,1.0
e71a994fa0ce,dev_a25980f6,edge_device,0.8663400229525257,0.0,1,0,0.0,236,4,0,0,665,0.0,1.0
2762ce0c271b,dev_a25980f6,edge_device,0.8491419896145265,0.0,1,0,0.0,203,4,0,0,666,0.0,1.0
35c70349b6b7,dev_a25980f6,edge_device,0.8325611885037045,0.0,1,0,0.0,298,6,0,0,667,0.0,1.0
d65d216151ce,dev_a25980f6,edge_device,0.816560001994416,0.0,1,0,0.0,269,3,0,0,668,0.0,1.0
2795b3c42983,dev_a25980f6,edge_device,0.8011040316847561,0.0,1,0,0.0,270,4,0,0,669,0.0,1.0
912a570e971c,dev_a25980f6,edge_device,0.7861617507172274,0.0,1,0,0.0,180,5,0,0,670,0.0,1.0
fa231593e5b5,dev_a25980f6,edge_device,3.111222903902768,0.0,1,0,0.0,456,4,0,0,671,0.0,1.0
03236531b012,dev_a25980f6,edge_device,1.9893609749532082,0.0,1,0,0.0,223,6,0,0,672,0.0,1.0
6b897ed581f8,dev_a25980f6,edge_device,1.7961779364874984,0.0,1,0,0.0,84,6,0,0,673,0.0,1.0
7534dbb2d3d1,dev_a25980f6,edge_device,1.4585467853382017,0.0,1,0,0.0,289,5,0,0,674,0.0,1.0
3d0d77e7d0d7,dev_a25980f6,edge_device,1.0814502594139475,0.0,1,0,0.0,108,3,0,0,675,0.0,1.0
403629062e3f,dev_a25980f6,edge_device,0.8966819951966642,0.0,1,0,0.0,282,6,0,0,676,0.0,1.0
35bc0db7e30f,dev_a25980f6,edge_device,0.7196167307997459,0.0,1,0,0.0,357,2,0,0,677,0.0,1.0
b4ab321ac93e,dev_a25980f6,edge_device,0.32216569003504086,0.0,1,0,0.0,338,4,0,0,678,0.0,1.0
c5b18ceee095,dev_a25980f6,edge_device,0.2801344965116843,0.0,1,0,0.0,244,4,0,0,679,0.0,1.0
adfa7fa7b8f6,dev_a25980f6,edge_device,0.15488817847119027,0.0,1,0,0.0,207,4,0,0,680,0.0,1.0
3ce3af430593,dev_a25980f6,edge_device,0.18701348142241125,0.0,1,0,0.0,384,3,0,0,681,0.0,1.0
78d2f54c3635,dev_a25980f6,edge_device,0.3613305375263971,0.0,1,0,0.0,463,6,0,0,682,0.0,1.0
af0c79cccfa0,dev_a25980f6,edge_device,0.3764627677917611,0.0,1,0,0.0,263,6,0,0,683,0.0,1.0
2813b0f48ba2,dev_a25980f6,edge_device,0.5516431267488319,0.0,1,0,0.0,316,3,0,0,684,0.0,1.0
8ad2d3b32376,dev_a25980f6,edge_device,0.679597776146354,0.0,1,0,0.0,194,3,0,0,685,0.0,1.0
4153724e3a46,dev_a25980f6,edge_device,0.7190310519130064,0.0,1,0,0.0,397,6,0,0,686,0.0,1.0
413d969a9cde,dev_a25980f6,edge_device,0.9261011419317239,0.0,1,0,0.0,543,2,0,0,687,0.0,1.0
5d1c6e9a51a5,dev_a25980f6,edge_device,0.9066270452768064,0.0,1,0,0.0,621,5,0,0,688,0.0,1.0
bbf9e197aa36,dev_a25980f6,edge_device,0.8879174736953132,0.0,1,0,0.0,221,2,0,0,689,0.0,1.0
f5c2e82e4c79,dev_a25980f6,edge_device,0.8699214693497339,0.0,1,0,0.0,160,2,0,0,690,0.0,1.0
90485baca616,dev_a25980f6,edge_device,0.852592816378991,0.0,1,0,0.0,336,5,0,0,691,0.0,1.0
11c8f09b16fe,dev_a25980f6,edge_device,0.8358894855251133,0.0,1,0,0.0,196,4,0,0,692,0.0,1.0
9aadce66ba40,dev_a25980f6,edge_device,0.8197731563909371,0.0,1,0,0.0,360,3,0,0,693,0.0,1.0
c04a027bb216,dev_a25980f6,edge_device,0.8042088048082455,0.0,1,0,0.0,282,6,0,0,694,0.0,1.0
c1465c0f6b16,dev_a25980f6,edge_device,0.7891643450709108,0.0,1,0,0.0,337,4,0,0,695,0.0,1.0
c5387a8071b4,dev_a25980f6,edge_device,0.7746103186051312,0.0,1,0,0.0,349,4,0,0,696,0.0,1.0
78db1607560b,dev_a25980f6,edge_device,3.2796566071841293,0.0,1,0,0.0,237,2,0,0,697,0.0,1.0
6be9a193e9db,dev_a25980f6,edge_device,2.7659353265602795,0.0,1,0,0.0,303,5,0,0,698,0.0,1.0
c18d6c9eb5e1,dev_a25980f6,edge_device,2.4868944013149603,0.0,1,0,0.0,407,4,0,0,699,0.0,1.0
5944e0aa209f,dev_a25980f6,edge_device,2.144627007410251,0.0,1,0,0.0,14,3,0,0,700,0.0,1.0
